id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
424,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",1,54,37,92,"May 31, 2025 · 2:17 PM UTC",336,47,
425,gjerstrm,"Det kommer jo litt an på om hvilke anslag som er sånn noenlunde troverdige. At Ukraina skal ha tapt syv ganger så mange menn som Russland virker fullstendig usannsynlig, tatt mangelen på russisk progresjon i betraktning.",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",220,36,
426,jutokonty,"Ukraina nie może czekać na Polskę z tymi w projektami zbrojeniwymi..są w wojnie,potrzebuja sprawczych partnerow- to oczywiste",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",125,17,
427,TornadoUkraina,Ви про україну пишіть,0,0,0,0,"May 31, 2025 · 4:19 PM UTC",21,4,
428,TONYCH1N,"Ranking krajów według średniego IQ Polska - 40 miejsce z wynikiem 99.35 Ukraina - 78 miejsce, wynik 95.38 Rosja - 6 miejsce z wynikiem 103.16 Inteligentny sam wyciągnie wnioski.",2,26,5,33,"May 30, 2025 · 11:28 PM UTC",177,29,
429,oysteinbogen,"Jeg synes virkelig synd på folk som er så redde av seg at de til stadighet trekker frem «tredje verdenskrig» som argument for ikke å hjelpe Ukraina med å forsvare seg mot angriperen. Putin har som kjent putret på med slike trusler i årevis uten at noe har skjedd, annet enn mer konvensjonell bombing av sivile. Ville denne frykten også gjort dem uvillige til å bidra til forsvar av Norge om det ble nødvendig?",1,4,12,17,"May 31, 2025 · 12:52 PM UTC",409,74,
430,Michalxpl,"Choćbyś się rozpisał do upadłego, nie wymażesz prawdy: na Wołyniu Ukraińcy dopuścili się niewyobrażalnego bestialstwa. A dla nas największą potwarzą jest to, że współczesna Ukraina wciąż czci Banderę.",0,0,0,0,"May 31, 2025 · 4:18 PM UTC",200,28,
431,Wiryansyah23,Drone FPV Sidoplatov Group membagikan debut mereka pada malam hari memburu alutsista dan pasukan ukraina,0,0,0,0,"May 31, 2025 · 4:17 PM UTC",104,15,
432,Load newest,Brak treści,0,0,0,0,,11,2,
433,FrankNorg,"Våpenhvile?? Russland ønsker slutt på krig, ikke en Våpenhvile av typen Minsk 2. Hvor vesten lurte Putin til n våpenhvile for så å ruste opp Ukraina militært. Noe som Angela Merkel senere bekreftet var hele intensjonen.",0,0,0,0,"May 31, 2025 · 4:17 PM UTC",219,36,
434,asaaa_ismyname,"[#PerthSanta Au] Darah, cinta dan kesetiaan yang akan menghantui perjalanan Seymor Volkova seorang Agen Intelijen asal ukraina yang menyusup kedalam lingkaran Bratva “Bratstvo krovi” untuk menghancurkan sang pemimpin secara perlahan, tapi sialnya ia terjebak sebuah perasaan.",0,0,1,1,"May 31, 2025 · 4:17 PM UTC",275,36,
435,coyvunen,"En ole luvannut sinulle mitenkään ""perkeleesti"". Yrität editoida narratiivia. Ei mene läpi. Sanoin vain kerran, että asenteesi on tuhoon johtava. Se tulee eteen, jos tulee, kun se tulee. Ukraina on jo taputeltu ja Suomeen ei hyökätä, jos emme provosoi ketään tai aloita sotaa.",0,0,0,0,"May 31, 2025 · 4:16 PM UTC",276,43,
436,WolnySwiat,"Tępak zaściankowy, a dlaczego nie Białoruski, czy Portugalski? A? Bo wojna, bo Ukraina najechana I trzeba pomagac bic kacapów, by nie ruszyli dalej. Понимаешь? Наверное инструкции шлют на русском, критиковать страну и Президента,",0,0,0,0,"May 31, 2025 · 4:16 PM UTC",229,33,
437,RyszardLip59102,O to Ukraina pretensje i roszczenia niewiniątka,0,0,0,0,"May 31, 2025 · 4:15 PM UTC",47,7,
438,PredatorToAlien,"Največji svetovni glasbeni nategun, pred vojno v Ukrajini je z posredovanjem donacij zaslužil 400 milijonov dolarjev, ni vreden nobenega naslova, čim dlje od njega, govori lepo a misli zelo uničujoče, pokvarjen do amena. Slava Ukraina , pozdrav iz Slovenije",0,0,0,0,"May 31, 2025 · 4:15 PM UTC",257,39,
439,MKpolitika,"Ukraiņi parāda, ka krievi cenšas nogalināt mierīgos iedzīvotājus un ir neizpratnē par to, ka Rietumi to atļauj? Vieglākais ko varam darīt: - ieroči Ukrainai - atļauja, lai Ukrainā sāk līdzināt Krievijas pilsētas - likvidēt krievu valodu Latvijā - atņemt pilsonību vatei.",0,3,0,3,"May 31, 2025 · 11:22 AM UTC",270,41,
440,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",1,54,37,92,"May 31, 2025 · 2:17 PM UTC",336,47,
441,MAGchaosu777,"Ukraina. Mer Kijowa Witalij Kliczko o ukraińskim rządzie: „To czystka demokratycznych zasad i instytucji pod przykrywką wojny” – powiedział w wywiadzie dla gazety The Times. „Powiedziałem kiedyś, że w naszym kraju śmierdzi autorytaryzmem. Teraz śmierdzi”.",0,4,1,5,"May 31, 2025 · 2:18 PM UTC",255,35,
442,Morpheusx3,Ukrainian lifestyle in Ukraina,2,17,3,22,"May 30, 2025 · 5:31 PM UTC",30,4,
443,BitcoinFeniks,"""UKRAINA ZALEGA Z DŁUGIEM SUWERENNYM Ukraina nie dokonała płatności w wysokości 655 milionów dolarów na rzecz grupy wierzycieli pod przewodnictwem Marka Brodsky'ego (absolwenta Elliott) oraz funduszy hedgingowych Richarda Deitza (absolwenta Sorosa). Nie spłacony kredyt spowoduje panikę na rynkach walutowych, potencjalnie prowadząc do deprecjacji hrywny i odpływu kapitału. Istnieją obawy, że może to wywołać systemowy krach finansowy"" Amuse: ""Poznaj ludzi, którzy wkrótce mogą być właścicielami Ukrainy. Zełenski nie spłacił długu państwowego w wysokości 655 mln USD grupie wierzycieli kierowanej przez kilka funduszy hedgingowych. Kiedy rządy upadają, przychodzi szybko i niespodziewanie. Celem Rosji jest utrzymanie presji na Ukrainę, dopóki tak się stanie niewypłacalna - Putin wie, że może przetrwać Zełenskiego, a upadek stworzy okazję do powstania bardziej przyjaznego Rosji rządu. To domyślne może być dopiero początkiem tego""",0,0,0,0,"May 31, 2025 · 4:13 PM UTC",935,125,
444,Velnazellis,"Tas nav putina dēļ, tas ir mūsu nopisto masu mēdiju dēļ kas katru dienu skandē jaunumus par ukrainu. Ukraina, ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina.",0,0,0,0,"May 31, 2025 · 4:23 PM UTC",182,20,
445,travkalle,expressen.se/nyheter/varlden… Kiev fruktar en rysk offensiv i regionen Sumy i nordöstra Ukraina.,0,0,0,0,"May 31, 2025 · 4:23 PM UTC",96,12,
446,zodermalm,"Tre år vid makten och @moderaterna har inte stängt gränserna, inte förbjudit tiggeri, inte börjat repatriera folk som inte ska vara här. Av paradigmskiftet blev intet. Men vi fick könsbyten på barn, polisstat och 100% fokus på Ukraina, Uganda what not 🤡",2,117,33,152,"May 30, 2025 · 5:31 AM UTC",253,42,
447,WbrewCenzurze,"#Ukraina. Scenariusze upadku Niezauważona w mediach nadających dla przeszła analiza... finansistów na temat możliwych scenariuszy zakończenia wojny na . Pewnie dlatego, że żaden z nich nie jest do zaakceptowania przez ""naszą"" propagandę.",1,2,1,4,"May 31, 2025 · 1:52 PM UTC",237,32,
448,HeikkiSipi48444,"Ukrainassa paikalliset asukkaat taistelevat yhä enemmän sotilaskomissaarin työntekijöitä vastaan, jotka yrittävät mobilisoida ihmisiä kaduilla. Ukraina on alkanut taistella vihattuja TETsEKin työntekijöitä vastaan - Izvestija, 31.5.2025",0,0,0,0,"May 31, 2025 · 4:21 PM UTC",236,25,
449,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,233,13,249,"May 30, 2025 · 6:13 PM UTC",390,57,
450,AwSzczupak8320,"Cala Polska wam pomagała. Waszym żonom, dzieciom i wojskom. Politycznie, militarnie, logistycznie. To był zryw solidarności. W zamian, po poczuciu się mocną, Ukrainą wbiła Polsce nóż w plecy do spółki z Niemcami. Nie pozwalacie ekshumować naszych ofiar. To czego oczekujesz?",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",274,40,
451,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",1,54,37,92,"May 31, 2025 · 2:17 PM UTC",336,47,
452,gjerstrm,"Det kommer jo litt an på om hvilke anslag som er sånn noenlunde troverdige. At Ukraina skal ha tapt syv ganger så mange menn som Russland virker fullstendig usannsynlig, tatt mangelen på russisk progresjon i betraktning.",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",220,36,
453,jutokonty,"Ukraina nie może czekać na Polskę z tymi w projektami zbrojeniwymi..są w wojnie,potrzebuja sprawczych partnerow- to oczywiste",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",125,17,
454,TornadoUkraina,Ви про україну пишіть,0,0,0,0,"May 31, 2025 · 4:19 PM UTC",21,4,
455,TONYCH1N,"Ranking krajów według średniego IQ Polska - 40 miejsce z wynikiem 99.35 Ukraina - 78 miejsce, wynik 95.38 Rosja - 6 miejsce z wynikiem 103.16 Inteligentny sam wyciągnie wnioski.",2,26,5,33,"May 30, 2025 · 11:28 PM UTC",177,29,
456,oysteinbogen,"Jeg synes virkelig synd på folk som er så redde av seg at de til stadighet trekker frem «tredje verdenskrig» som argument for ikke å hjelpe Ukraina med å forsvare seg mot angriperen. Putin har som kjent putret på med slike trusler i årevis uten at noe har skjedd, annet enn mer konvensjonell bombing av sivile. Ville denne frykten også gjort dem uvillige til å bidra til forsvar av Norge om det ble nødvendig?",1,4,12,17,"May 31, 2025 · 12:52 PM UTC",409,74,
457,Michalxpl,"Choćbyś się rozpisał do upadłego, nie wymażesz prawdy: na Wołyniu Ukraińcy dopuścili się niewyobrażalnego bestialstwa. A dla nas największą potwarzą jest to, że współczesna Ukraina wciąż czci Banderę.",0,0,0,0,"May 31, 2025 · 4:18 PM UTC",200,28,
458,Load newest,Brak treści,0,0,0,0,,11,2,
459,Wiryansyah23,Drone FPV Sidoplatov Group membagikan debut mereka pada malam hari memburu alutsista dan pasukan ukraina,0,0,0,0,"May 31, 2025 · 4:17 PM UTC",104,15,
460,FrankNorg,"Våpenhvile?? Russland ønsker slutt på krig, ikke en Våpenhvile av typen Minsk 2. Hvor vesten lurte Putin til n våpenhvile for så å ruste opp Ukraina militært. Noe som Angela Merkel senere bekreftet var hele intensjonen.",0,0,0,0,"May 31, 2025 · 4:17 PM UTC",219,36,
461,asaaa_ismyname,"[#PerthSanta Au] Darah, cinta dan kesetiaan yang akan menghantui perjalanan Seymor Volkova seorang Agen Intelijen asal ukraina yang menyusup kedalam lingkaran Bratva “Bratstvo krovi” untuk menghancurkan sang pemimpin secara perlahan, tapi sialnya ia terjebak sebuah perasaan.",0,0,1,1,"May 31, 2025 · 4:17 PM UTC",275,36,
462,coyvunen,"En ole luvannut sinulle mitenkään ""perkeleesti"". Yrität editoida narratiivia. Ei mene läpi. Sanoin vain kerran, että asenteesi on tuhoon johtava. Se tulee eteen, jos tulee, kun se tulee. Ukraina on jo taputeltu ja Suomeen ei hyökätä, jos emme provosoi ketään tai aloita sotaa.",0,0,1,1,"May 31, 2025 · 4:16 PM UTC",276,43,
463,WolnySwiat,"Tępak zaściankowy, a dlaczego nie Białoruski, czy Portugalski? A? Bo wojna, bo Ukraina najechana I trzeba pomagac bic kacapów, by nie ruszyli dalej. Понимаешь? Наверное инструкции шлют на русском, критиковать страну и Президента,",0,0,0,0,"May 31, 2025 · 4:16 PM UTC",229,33,
464,RyszardLip59102,O to Ukraina pretensje i roszczenia niewiniątka,0,0,0,0,"May 31, 2025 · 4:15 PM UTC",47,7,
465,PredatorToAlien,"Največji svetovni glasbeni nategun, pred vojno v Ukrajini je z posredovanjem donacij zaslužil 400 milijonov dolarjev, ni vreden nobenega naslova, čim dlje od njega, govori lepo a misli zelo uničujoče, pokvarjen do amena. Slava Ukraina , pozdrav iz Slovenije",0,0,0,0,"May 31, 2025 · 4:15 PM UTC",257,39,
466,MKpolitika,"Ukraiņi parāda, ka krievi cenšas nogalināt mierīgos iedzīvotājus un ir neizpratnē par to, ka Rietumi to atļauj? Vieglākais ko varam darīt: - ieroči Ukrainai - atļauja, lai Ukrainā sāk līdzināt Krievijas pilsētas - likvidēt krievu valodu Latvijā - atņemt pilsonību vatei.",0,3,0,3,"May 31, 2025 · 11:22 AM UTC",270,41,
467,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",1,54,37,92,"May 31, 2025 · 2:17 PM UTC",336,47,
468,MAGchaosu777,"Ukraina. Mer Kijowa Witalij Kliczko o ukraińskim rządzie: „To czystka demokratycznych zasad i instytucji pod przykrywką wojny” – powiedział w wywiadzie dla gazety The Times. „Powiedziałem kiedyś, że w naszym kraju śmierdzi autorytaryzmem. Teraz śmierdzi”.",0,4,1,5,"May 31, 2025 · 2:18 PM UTC",255,35,
469,Morpheusx3,Ukrainian lifestyle in Ukraina,2,17,3,22,"May 30, 2025 · 5:31 PM UTC",30,4,
470,BitcoinFeniks,"""UKRAINA ZALEGA Z DŁUGIEM SUWERENNYM Ukraina nie dokonała płatności w wysokości 655 milionów dolarów na rzecz grupy wierzycieli pod przewodnictwem Marka Brodsky'ego (absolwenta Elliott) oraz funduszy hedgingowych Richarda Deitza (absolwenta Sorosa). Nie spłacony kredyt spowoduje panikę na rynkach walutowych, potencjalnie prowadząc do deprecjacji hrywny i odpływu kapitału. Istnieją obawy, że może to wywołać systemowy krach finansowy"" Amuse: ""Poznaj ludzi, którzy wkrótce mogą być właścicielami Ukrainy. Zełenski nie spłacił długu państwowego w wysokości 655 mln USD grupie wierzycieli kierowanej przez kilka funduszy hedgingowych. Kiedy rządy upadają, przychodzi szybko i niespodziewanie. Celem Rosji jest utrzymanie presji na Ukrainę, dopóki tak się stanie niewypłacalna - Putin wie, że może przetrwać Zełenskiego, a upadek stworzy okazję do powstania bardziej przyjaznego Rosji rządu. To domyślne może być dopiero początkiem tego""",0,0,0,0,"May 31, 2025 · 4:13 PM UTC",935,125,
471,Velnazellis,"Tas nav putina dēļ, tas ir mūsu nopisto masu mēdiju dēļ kas katru dienu skandē jaunumus par ukrainu. Ukraina, ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina.",0,0,0,0,"May 31, 2025 · 4:23 PM UTC",182,20,
472,travkalle,expressen.se/nyheter/varlden… Kiev fruktar en rysk offensiv i regionen Sumy i nordöstra Ukraina.,0,0,0,0,"May 31, 2025 · 4:23 PM UTC",96,12,
473,zodermalm,"Tre år vid makten och @moderaterna har inte stängt gränserna, inte förbjudit tiggeri, inte börjat repatriera folk som inte ska vara här. Av paradigmskiftet blev intet. Men vi fick könsbyten på barn, polisstat och 100% fokus på Ukraina, Uganda what not 🤡",2,117,33,152,"May 30, 2025 · 5:31 AM UTC",253,42,
474,WbrewCenzurze,"#Ukraina. Scenariusze upadku Niezauważona w mediach nadających dla przeszła analiza... finansistów na temat możliwych scenariuszy zakończenia wojny na . Pewnie dlatego, że żaden z nich nie jest do zaakceptowania przez ""naszą"" propagandę.",1,2,1,4,"May 31, 2025 · 1:52 PM UTC",237,32,
475,HeikkiSipi48444,"Ukrainassa paikalliset asukkaat taistelevat yhä enemmän sotilaskomissaarin työntekijöitä vastaan, jotka yrittävät mobilisoida ihmisiä kaduilla. Ukraina on alkanut taistella vihattuja TETsEKin työntekijöitä vastaan - Izvestija, 31.5.2025",0,0,0,0,"May 31, 2025 · 4:21 PM UTC",236,25,
476,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,233,13,249,"May 30, 2025 · 6:13 PM UTC",390,57,
477,AwSzczupak8320,"Cala Polska wam pomagała. Waszym żonom, dzieciom i wojskom. Politycznie, militarnie, logistycznie. To był zryw solidarności. W zamian, po poczuciu się mocną, Ukrainą wbiła Polsce nóż w plecy do spółki z Niemcami. Nie pozwalacie ekshumować naszych ofiar. To czego oczekujesz?",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",274,40,
478,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",1,54,37,92,"May 31, 2025 · 2:17 PM UTC",336,47,
479,gjerstrm,"Det kommer jo litt an på om hvilke anslag som er sånn noenlunde troverdige. At Ukraina skal ha tapt syv ganger så mange menn som Russland virker fullstendig usannsynlig, tatt mangelen på russisk progresjon i betraktning.",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",220,36,
480,jutokonty,"Ukraina nie może czekać na Polskę z tymi w projektami zbrojeniwymi..są w wojnie,potrzebuja sprawczych partnerow- to oczywiste",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",125,17,
481,TornadoUkraina,Ви про україну пишіть,0,0,0,0,"May 31, 2025 · 4:19 PM UTC",21,4,
482,TONYCH1N,"Ranking krajów według średniego IQ Polska - 40 miejsce z wynikiem 99.35 Ukraina - 78 miejsce, wynik 95.38 Rosja - 6 miejsce z wynikiem 103.16 Inteligentny sam wyciągnie wnioski.",2,26,5,33,"May 30, 2025 · 11:28 PM UTC",177,29,
483,oysteinbogen,"Jeg synes virkelig synd på folk som er så redde av seg at de til stadighet trekker frem «tredje verdenskrig» som argument for ikke å hjelpe Ukraina med å forsvare seg mot angriperen. Putin har som kjent putret på med slike trusler i årevis uten at noe har skjedd, annet enn mer konvensjonell bombing av sivile. Ville denne frykten også gjort dem uvillige til å bidra til forsvar av Norge om det ble nødvendig?",1,4,12,17,"May 31, 2025 · 12:52 PM UTC",409,74,
484,Michalxpl,"Choćbyś się rozpisał do upadłego, nie wymażesz prawdy: na Wołyniu Ukraińcy dopuścili się niewyobrażalnego bestialstwa. A dla nas największą potwarzą jest to, że współczesna Ukraina wciąż czci Banderę.",0,0,0,0,"May 31, 2025 · 4:18 PM UTC",200,28,
485,Load newest,Brak treści,0,0,0,0,,11,2,
486,Wiryansyah23,Drone FPV Sidoplatov Group membagikan debut mereka pada malam hari memburu alutsista dan pasukan ukraina,0,0,0,0,"May 31, 2025 · 4:17 PM UTC",104,15,
487,FrankNorg,"Våpenhvile?? Russland ønsker slutt på krig, ikke en Våpenhvile av typen Minsk 2. Hvor vesten lurte Putin til n våpenhvile for så å ruste opp Ukraina militært. Noe som Angela Merkel senere bekreftet var hele intensjonen.",0,0,0,0,"May 31, 2025 · 4:17 PM UTC",219,36,
488,asaaa_ismyname,"[#PerthSanta Au] Darah, cinta dan kesetiaan yang akan menghantui perjalanan Seymor Volkova seorang Agen Intelijen asal ukraina yang menyusup kedalam lingkaran Bratva “Bratstvo krovi” untuk menghancurkan sang pemimpin secara perlahan, tapi sialnya ia terjebak sebuah perasaan.",0,0,1,1,"May 31, 2025 · 4:17 PM UTC",275,36,
489,coyvunen,"En ole luvannut sinulle mitenkään ""perkeleesti"". Yrität editoida narratiivia. Ei mene läpi. Sanoin vain kerran, että asenteesi on tuhoon johtava. Se tulee eteen, jos tulee, kun se tulee. Ukraina on jo taputeltu ja Suomeen ei hyökätä, jos emme provosoi ketään tai aloita sotaa.",0,0,1,1,"May 31, 2025 · 4:16 PM UTC",276,43,
490,WolnySwiat,"Tępak zaściankowy, a dlaczego nie Białoruski, czy Portugalski? A? Bo wojna, bo Ukraina najechana I trzeba pomagac bic kacapów, by nie ruszyli dalej. Понимаешь? Наверное инструкции шлют на русском, критиковать страну и Президента,",0,0,0,0,"May 31, 2025 · 4:16 PM UTC",229,33,
491,RyszardLip59102,O to Ukraina pretensje i roszczenia niewiniątka,0,0,0,0,"May 31, 2025 · 4:15 PM UTC",47,7,
492,PredatorToAlien,"Največji svetovni glasbeni nategun, pred vojno v Ukrajini je z posredovanjem donacij zaslužil 400 milijonov dolarjev, ni vreden nobenega naslova, čim dlje od njega, govori lepo a misli zelo uničujoče, pokvarjen do amena. Slava Ukraina , pozdrav iz Slovenije",0,0,0,0,"May 31, 2025 · 4:15 PM UTC",257,39,
493,MKpolitika,"Ukraiņi parāda, ka krievi cenšas nogalināt mierīgos iedzīvotājus un ir neizpratnē par to, ka Rietumi to atļauj? Vieglākais ko varam darīt: - ieroči Ukrainai - atļauja, lai Ukrainā sāk līdzināt Krievijas pilsētas - likvidēt krievu valodu Latvijā - atņemt pilsonību vatei.",0,3,0,3,"May 31, 2025 · 11:22 AM UTC",270,41,
494,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",1,54,37,92,"May 31, 2025 · 2:17 PM UTC",336,47,
495,MAGchaosu777,"Ukraina. Mer Kijowa Witalij Kliczko o ukraińskim rządzie: „To czystka demokratycznych zasad i instytucji pod przykrywką wojny” – powiedział w wywiadzie dla gazety The Times. „Powiedziałem kiedyś, że w naszym kraju śmierdzi autorytaryzmem. Teraz śmierdzi”.",0,4,1,5,"May 31, 2025 · 2:18 PM UTC",255,35,
496,Morpheusx3,Ukrainian lifestyle in Ukraina,2,17,3,22,"May 30, 2025 · 5:31 PM UTC",30,4,
497,BitcoinFeniks,"""UKRAINA ZALEGA Z DŁUGIEM SUWERENNYM Ukraina nie dokonała płatności w wysokości 655 milionów dolarów na rzecz grupy wierzycieli pod przewodnictwem Marka Brodsky'ego (absolwenta Elliott) oraz funduszy hedgingowych Richarda Deitza (absolwenta Sorosa). Nie spłacony kredyt spowoduje panikę na rynkach walutowych, potencjalnie prowadząc do deprecjacji hrywny i odpływu kapitału. Istnieją obawy, że może to wywołać systemowy krach finansowy"" Amuse: ""Poznaj ludzi, którzy wkrótce mogą być właścicielami Ukrainy. Zełenski nie spłacił długu państwowego w wysokości 655 mln USD grupie wierzycieli kierowanej przez kilka funduszy hedgingowych. Kiedy rządy upadają, przychodzi szybko i niespodziewanie. Celem Rosji jest utrzymanie presji na Ukrainę, dopóki tak się stanie niewypłacalna - Putin wie, że może przetrwać Zełenskiego, a upadek stworzy okazję do powstania bardziej przyjaznego Rosji rządu. To domyślne może być dopiero początkiem tego""",0,0,0,0,"May 31, 2025 · 4:13 PM UTC",935,125,
498,Velnazellis,"Tas nav putina dēļ, tas ir mūsu nopisto masu mēdiju dēļ kas katru dienu skandē jaunumus par ukrainu. Ukraina, ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina,ukraina.",0,0,0,0,"May 31, 2025 · 4:23 PM UTC",182,20,
499,travkalle,expressen.se/nyheter/varlden… Kiev fruktar en rysk offensiv i regionen Sumy i nordöstra Ukraina.,0,0,0,0,"May 31, 2025 · 4:23 PM UTC",96,12,
500,zodermalm,"Tre år vid makten och @moderaterna har inte stängt gränserna, inte förbjudit tiggeri, inte börjat repatriera folk som inte ska vara här. Av paradigmskiftet blev intet. Men vi fick könsbyten på barn, polisstat och 100% fokus på Ukraina, Uganda what not 🤡",2,117,33,152,"May 30, 2025 · 5:31 AM UTC",253,42,
501,WbrewCenzurze,"#Ukraina. Scenariusze upadku Niezauważona w mediach nadających dla przeszła analiza... finansistów na temat możliwych scenariuszy zakończenia wojny na . Pewnie dlatego, że żaden z nich nie jest do zaakceptowania przez ""naszą"" propagandę.",1,2,1,4,"May 31, 2025 · 1:52 PM UTC",237,32,
502,HeikkiSipi48444,"Ukrainassa paikalliset asukkaat taistelevat yhä enemmän sotilaskomissaarin työntekijöitä vastaan, jotka yrittävät mobilisoida ihmisiä kaduilla. Ukraina on alkanut taistella vihattuja TETsEKin työntekijöitä vastaan - Izvestija, 31.5.2025",0,0,0,0,"May 31, 2025 · 4:21 PM UTC",236,25,
503,DawidWildstein,"Kartka z kalendarza. Dokładnie trzy lata temu, w momencie potężnego kryzysu w Polsce, wywołanego milionami uchodźców z Ukrainy, w momencie, gdy Ukraina walczyła o życie, niszczona przez Rosję, a Polska była jednym z jej głównych sojuszników, Trzaskowski publicznie wyrażał nadzieję, że Unia zablokuje Polsce pieniądze z KPO. W takim momencie. Taki to fajny polityk i człowiek. Uśmiechnięty.",3,233,13,249,"May 30, 2025 · 6:13 PM UTC",390,57,
504,AwSzczupak8320,"Cala Polska wam pomagała. Waszym żonom, dzieciom i wojskom. Politycznie, militarnie, logistycznie. To był zryw solidarności. W zamian, po poczuciu się mocną, Ukrainą wbiła Polsce nóż w plecy do spółki z Niemcami. Nie pozwalacie ekshumować naszych ofiar. To czego oczekujesz?",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",274,40,
505,piotrkaszuwara,"Krzysztof Gorzelak, Polak, żołnierz, były dziennikarz, zginął na froncie w Ukrainie. Dwa lata temu postanowił zaciągnąć się do wojska i walczyć z rosyjskimi najeźdźcami. Krzysztof miał 45 lat i zostanie pochowany w Ukrainie – podają kieleckie media. #Ukraina #Polska #Polacynawojnie #SZU #ZSU #Wojnazrosją #Rosja #front #Ukraine #Poland",1,54,37,92,"May 31, 2025 · 2:17 PM UTC",336,47,
506,gjerstrm,"Det kommer jo litt an på om hvilke anslag som er sånn noenlunde troverdige. At Ukraina skal ha tapt syv ganger så mange menn som Russland virker fullstendig usannsynlig, tatt mangelen på russisk progresjon i betraktning.",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",220,36,
507,jutokonty,"Ukraina nie może czekać na Polskę z tymi w projektami zbrojeniwymi..są w wojnie,potrzebuja sprawczych partnerow- to oczywiste",0,0,0,0,"May 31, 2025 · 4:19 PM UTC",125,17,
508,TornadoUkraina,Ви про україну пишіть,0,0,0,0,"May 31, 2025 · 4:19 PM UTC",21,4,
